dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2025;pmun_2025
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08193;210801767;Givry;270;266
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08163;210801486;Faissault;263;257
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08478;210804365;Villers-le-Tilleul;244;238
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08352;210803177;Raillicourt;228;226
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08401;210803649;Saulces-Champenoises;224;221
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08103;210800942;Charbogne;223;219
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08305;210802724;Montigny-sur-Vence;222;220
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08479;210804373;Villers-le-Tourneur;221;216
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08041;210800397;Baâlons;217;208
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08489;210804472;Voncq;213;211
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08295;210802641;Mondigny;199;193
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08160;210801452;Évigny;193;188
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08360;210803243;Renneville;193;192
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08141;210801270;Dommery;192;187
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08458;210804175;Tourteron;182;178
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08387;210803508;Saint-Loup-Terrier;179;179
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08095;210800868;Chagny;177;172
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08178;210801627;Fraillicourt;175;171
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08321;210802880;Neuville-Day;174;170
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08356;210803219;Remaucourt;174;173
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08240;210802187;Justine-Herbigny;168;164
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08243;210802203;Lalobbe;168;165
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08323;210802906;La Neuville-lès-Wasigny;163;162
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08117;210801064;Chesnois-Auboncourt;162;162
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08228;210802088;La Horgne;157;152
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08395;210803581;Saint-Pierre-sur-Vence;152;148
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08428;210803896;Sorcy-Bauthémont;149;147
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08462;210804217;Vaux-Champagne;143;141
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08422;210803847;Singly;140;137
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08384;210803474;Saint-Lambert-et-Mont-de-Jeux;135;130
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08369;210803334;La Romagne;133;130
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08283;210802559;Mazerny;129;128
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08374;210803383;La Sabotterie;128;128
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08099;210800900;Champigneul-sur-Vence;125;121
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08364;210803284;Rilly-sur-Aisne;125;124
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08503;210804605;Yvernaumont;122;121
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08324;210802914;Neuvizy;121;119
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08080;210800744;Bouvellemont;119;118
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08348;210803136;Puiseux;111;110
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08496;210804530;Wagnon;109;108
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08467;210804266;Vaux-Montreuil;108;108
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08047;210804647;Barbaise;107;106
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08201;210801841;Gruyères;106;104
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08482;210804407;Villers-sur-le-Mont;105;102
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08027;210800256;Auboncourt-Vauzelles;97;96
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08382;210803458;Saint-Jean-aux-Bois;95;93
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08192;210801759;Givron;94;94
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08146;210801320;Draize;92;90
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08196;210801791;Grandchamp;92;89
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08238;210802161;Jonval;92;89
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08288;210802591;Mesmont;92;91
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08102;210800934;Chappes;89;82
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08411;210803748;Semuy;87;87
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08398;210803615;Sainte-Vaubourg;86;83
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08307;210802740;Montmeillant;85;84
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08454;210804134;Touligny;82;82
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08143;210801296;Doumely-Bégny;81;78
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08134;210801205;Coulommes-et-Marqueny;79;75
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08244;210802211;Lametz;79;76
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08278;210802500;Marquigny;76;74
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08204;210801874;Guincourt;75;74
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08335;210803029;Omont;75;72
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08205;210801882;Hagnicourt;68;68
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08315;210802823;Neufmaison;68;68
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08123;210801114;Chuffilly-Roche;67;65
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08165;210801502;Faux;66;63
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08372;210803367;Rubigny;61;61
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08433;210803946;Suzanne;58;56
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08500;210804571;Wignicourt;57;57
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08272;210802443;Maranwez;54;54
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08334;210803011;Omicourt;45;43
08;240800862;CC des Crêtes Préardennaises;CC;FPU;94;22 112;21 654;08;08465;210804241;Vaux-lès-Rubigny;44;44
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08490;200062388;Vouziers;3 979;3 862
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08116;200056745;Bairon et ses environs;1 061;1 030
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08198;200055572;Grandpré;523;506
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08264;210802393;Machault;509;492
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08097;210800884;Challerange;429;423
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08303;210802708;Monthois;404;396
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08089;210800827;Buzancy;388;381
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08406;210803698;Savigny-sur-Aisne;355;350
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08164;210801494;Falaise;351;342
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08220;210802021;Hauviné;325;320
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08057;210800512;Belleville-et-Châtillon-sur-Bar;265;241
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08045;210800439;Ballay;257;245
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08379;210803425;Saint-Étienne-à-Arnes;255;245
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08350;210803151;Quatre-Champs;247;244
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08405;210803680;Sauville;244;240
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08333;210803003;Olizy-Primat;232;224
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08085;210800785;Brieulles-sur-Bar;229;224
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08461;210804209;Vandy;201;200
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08338;210803045;Pauvres;200;198
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08092;210800843;Cauroy;195;187
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08392;210803557;Saint-Morel;192;181
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08250;210802278;Leffincourt;190;189
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08410;210803730;Semide;190;173
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08200;210801833;Grivy-Loisy;185;183
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08437;210803987;Tailly;184;179
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08439;934658964;Tannay-le-Mont-Dieu;173;162
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08135;210801213;La Croix-aux-Bois;161;160
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08412;210803755;Senuc;156;152
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08075;210800694;Boult-aux-Bois;153;151
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08424;210803854;Sommauthe;134;131
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08109;210800991;Chatel-Chéhéry;130;129
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08017;210800157;Apremont;123;120
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08049;210800462;Bar-lès-Buzancy;121;120
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08296;210802658;Montcheutin;114;111
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08326;210802930;Nouart;111;110
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08378;210803417;Saint-Clément-à-Arnes;110;109
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08271;210802435;Manre;106;105
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08383;210803466;Saint-Juvin;104;100
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08431;210803920;Sugny;101;94
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08036;210800348;Autry;100;95
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08171;210801569;Fléville;100;93
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08453;210804126;Toges;97;95
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08256;210802328;Liry;96;89
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08033;210800314;Authe;95;93
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08274;210802468;Marcq;94;89
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08086;210800793;Briquenay;91;89
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08308;210802757;Mont-Saint-Martin;89;88
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08446;210804068;Thénorgues;87;85
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08455;210804142;Tourcelles-Chaumont;87;87
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08130;210801163;Contreuve;86;85
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08018;210800165;Ardeuil-et-Montfauxelles;81;79
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08390;210803532;Sainte-Marie;81;78
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08082;210800751;Brécy-Brières;80;76
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08464;210804233;Vaux-lès-Mouron;78;78
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08310;210802773;Mouron;76;74
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08147;210801338;Dricourt;75;71
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08301;210802682;Montgon;74;71
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08394;210803573;Saint-Pierremont;74;71
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08280;210802526;Marvaux-Vieux;72;70
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08052;210800470;Bayonville;70;68
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08131;210801171;Cornay;70;67
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08246;210802237;Landres-et-Saint-Georges;70;68
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08259;210802344;Longwé;68;66
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08351;210803169;Quilly;68;66
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08128;210801155;Condé-lès-Autry;66;64
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08393;210803565;Saint-Pierre-à-Arnes;66;66
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08470;210804290;Verpel;65;64
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08279;210802518;Mars-sous-Bourcq;64;62
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08176;210801619;Fossé;62;61
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08407;210803706;Séchault;60;60
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08020;210800181;Les Petites-Armoises;59;59
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08074;210800686;Bouconville;59;57
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08019;210800173;Les Grandes-Armoises;58;54
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08434;210803953;Sy;58;56
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08104;210800959;Chardeny;57;57
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08309;210802765;Mont-Saint-Remy;56;53
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08098;210800892;Champigneulle;55;53
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08463;210804225;Vaux-en-Dieulet;55;54
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08035;210800330;Autruche;54;50
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08077;210800710;Bourcq;51;51
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08186;210801692;Germont;51;51
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08425;210803862;Sommerance;48;48
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08120;210801080;Chevières;47;46
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08215;210801973;Harricourt;46;45
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08233;210804613;Imécourt;44;43
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08031;210800298;Aure;41;38
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08056;210800504;Beffu-et-le-Morthomme;39;39
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08061;210800553;La Berlière;39;37
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08197;210801809;Grandham;39;36
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08332;210802997;Oches;38;34
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08161;210801460;Exermont;34;33
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08245;210802229;Lançon;33;31
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08471;210804308;Verrières;33;33
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08059;210800538;Belval-Bois-des-Dames;28;27
08;240800920;CC de l'Argonne Ardennaise;CC;FPU;95;16 977;16 486;08;08325;210802922;Noirval;26;24
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09194;210901948;Mirepoix;3 230;3 106
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09244;210902441;Rieucros;732;720
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09043;210900437;La Bastide-sur-l'Hers;692;676
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09107;210901070;Dun;662;650
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09002;210900023;Aigues-Vives;650;631
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09161;210901617;Léran;634;616
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09229;210902292;Le Peyrat;508;496
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09039;210900395;La Bastide-de-Bousignac;346;336
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09274;210902748;Saint-Quentin-la-Tour;325;320
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09314;210903142;Tourtrol;261;247
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09213;210902136;Moulin-Neuf;237;235
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09150;210901500;Lagarde;214;210
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09102;210901021;Coutens;187;179
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09052;210900528;Besset;172;165
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09251;210902516;Roumengoux;169;169
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09309;210903092;Teilhet;167;162
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09259;210902599;Saint-Félix-de-Tournegat;156;152
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09341;210903415;Viviès;156;156
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09074;210900742;Camon;153;152
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09180;210901807;Manses;129;128
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09153;210901534;Lapenne;124;120
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09169;210901690;Limbrassac;122;119
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09115;210901153;Esclagne;121;121
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09316;210903167;Troye-d'Ariège;111;110
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09200;210902003;Montbel;96;93
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09243;210902433;Régat;96;94
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09323;210903233;Vals;88;87
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09266;210902664;Saint-Julien-de-Gras-Capou;85;83
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09048;210900486;Belloc;84;84
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09089;210900890;Cazals-des-Baylès;57;56
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09233;210902334;Pradettes;45;44
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09178;210901781;Malegoude;39;37
09;200044469;CC du Pays de Mirepoix;CC;FPU;33;10 878;10 584;09;09260;210902607;Sainte-Foi;30;30
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09167;210901674;Lézat-sur-Lèze;2 379;2 341
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09181;210901815;Le Mas-d'Azil;1 256;1 236
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09124;210901245;Le Fossat;1 077;1 061
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09105;210901054;Daumazan-sur-Arize;815;804
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09079;210900791;Carla-Bayle;806;792
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09277;210902771;Saint-Ybars;679;670
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09019;210900197;Artigat;564;555
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09224;210902243;Pailhès;512;511
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09061;210900619;Les Bordes-sur-Arize;477;472
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09253;210902532;Sabarat;383;377
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09038;210900387;La Bastide-de-Besplas;379;373
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09075;210900759;Campagne-sur-Arize;292;286
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09342;210903423;Sainte-Suzanne;253;249
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09073;210900734;Camarade;210;209
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09109;210901096;Durfort;188;185
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09338;210903381;Villeneuve-du-Latou;157;154
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09127;210901278;Gabre;125;124
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09123;210901237;Fornex;112;107
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09186;210901864;Méras;97;97
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09084;210900841;Castex;96;95
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09294;210902946;Sieuras;96;94
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09205;210902052;Montfa;95;94
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09151;210901518;Lanoux;62;62
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09310;210903100;Thouars-sur-Arize;42;40
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09172;210901724;Loubaut;28;28
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09195;210901955;Monesple;26;26
09;200066223;CC Arize Lèze;CC;FPU;27;11 228;11 064;09;09083;210900833;Castéras;22;22
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09225;210902250;Pamiers;17 036;16 512
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09282;210902821;Saverdun;4 960;4 808
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09185;210901856;Mazères;3 949;3 866
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09312;210903126;La Tour-du-Crieu;3 341;3 268
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09265;210902656;Saint-Jean-du-Falga;2 924;2 864
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09238;210902383;Les Pujols;878;862
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09060;210900601;Bonnac;798;789
09;200066231;CC des Portes d'Ariège Pyrénées;CC;FPU;34;41 725;40 642;09;09339;210903399;Villeneuve-du-Paréage;768;752
